Title,Description,URL,Access note,Subjects,Resource type,Access model,Provider
Qatari Corpus of argumentative writing,Research dataset covering Qatari Corpus of argumentative writing. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163427083408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
RATS low speech density,"Language, text, or annotated corpus data related to RATS low speech density. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171457673408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
RATS speaker identification,"Language, text, or annotated corpus data related to RATS speaker identification. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163097063408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
REMIX telephone collection,"Language, text, or annotated corpus data related to REMIX telephone collection. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99168749443408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Rhythm and pitch,Research dataset covering Rhythm and pitch. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155737953408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Richer event description,Research dataset covering Richer event description. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132011493408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Rime-Cantonese : a normalized Cantonese Jyutping lexicon,"Language, text, or annotated corpus data related to Rime-Cantonese : a normalized Cantonese Jyutping lexicon. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99164817093408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
RST continuity corpus,Research dataset covering RST continuity corpus. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99175430853408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
RST discourse treebank,"Language, text, or annotated corpus data related to RST discourse treebank. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99127506493408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
SDP 2014 & 2015 : broad coverage semantic dependency parsing,"Language, text, or annotated corpus data related to SDP 2014 & 2015 : broad coverage semantic dependency parsing. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132009623408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Second DIHARD challenge development : eleven sources,"Language, text, or annotated corpus data related to Second DIHARD challenge development : eleven sources. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163100893408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Second DIHARD challenge evaluation : eleven sources,"Language, text, or annotated corpus data related to Second DIHARD challenge evaluation : eleven sources. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163427163408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Selected demographic factors by congressional district,Research dataset covering Selected demographic factors by congressional district. Supports data-driven analysis and scholarship.,http://ssrs.yale.edu/data/SSDA/POLIDATA/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Government & Public Policy,Dataset,Hosted by Yale Library,Yale Library
SPADE,Research dataset covering SPADE. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155789683408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Speech sentiment annotations,"Language, text, or annotated corpus data related to Speech sentiment annotations. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155634403408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"SRDS circulation dataset, 2003-2019","Research dataset covering SRDS circulation, 2003-2019. Supports data-driven analysis and scholarship.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99167728713408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
SRI-FRTIV,Research dataset covering SRI-FRTIV. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155735253408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
State exports/port database,Research dataset covering State exports/port database. Supports data-driven analysis and scholarship.,http://ssrs.yale.edu/data/SSDA/census/Foreign_Trade/State_Data/,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Business & Economics,Dataset,Hosted by Yale Library,Yale Library
TAC KBP belief and sentiment : comprehensive training and evaluation data 2016-2017,"Language, text, or annotated corpus data related to TAC KBP belief and sentiment : comprehensive training and evaluation data 2016-2017. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99169964713408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
TAC KBP Chinese cross-lingual entity linking : comprehensive training and evaluation data 2011-2014,"Language, text, or annotated corpus data related to TAC KBP Chinese cross-lingual entity linking : comprehensive training and evaluation data 2011-2014. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155785363408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
TAC KBP Chinese regular slot filling : comprehensive training and evaluation data 2014,"Language, text, or annotated corpus data related to TAC KBP Chinese regular slot filling : comprehensive training and evaluation data 2014. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155827303408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
TAC KBP cold start : comprehensive evaluation data 2012-2017,"Language, text, or annotated corpus data related to TAC KBP cold start : comprehensive evaluation data 2012-2017. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155834723408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
